total_faults,faults_detected,preperation_time_ns,reduction_time_ns,fft,tsr,fdl,apfd,timestamp_utc,test_suite,program,version,language,n_total_tests,budget_prop_requested,n_selected,budget_prop_achieved,run_id,random_seed,method,algorithm_family,representation
1,1,827384339,4353526,10,0.8987012987012987,0.0,0.7820512820512819,2026-01-23T20:46:51,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,821723553,1107556,10,0.8,0.0,0.8896103896103895,2026-01-23T20:46:52,math_v1,math,v1,Java,385,0.2,77,0.2,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,741836238,670506,10,0.6987012987012987,0.0,0.9267241379310345,2026-01-23T20:46:53,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,676654467,721225,10,0.6,0.0,0.9448051948051949,2026-01-23T20:46:53,math_v1,math,v1,Java,385,0.4,154,0.4,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,675618769,658107,10,0.4987012987012987,0.0,0.955958549222798,2026-01-23T20:46:54,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,676290113,666286,10,0.4,0.0,0.9632034632034632,2026-01-23T20:46:55,math_v1,math,v1,Java,385,0.6,231,0.6,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,678712474,721350,10,0.2987012987012987,0.0,0.9685185185185186,2026-01-23T20:46:55,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,676943695,718849,10,0.2,0.0,0.9724025974025974,2026-01-23T20:46:56,math_v1,math,v1,Java,385,0.8,308,0.8,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,679673260,773694,10,0.0987012987012987,0.0,0.9755043227665706,2026-01-23T20:46:57,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,677176135,822289,10,0.0,0.0,0.9779220779220779,2026-01-23T20:46:57,math_v1,math,v1,Java,385,1.0,385,1.0,0,2452619579,cs_tf_srp,cs,tf_srp
1,1,5618195180,12801985,2,0.8987012987012987,0.0,0.9871794871794871,2026-01-23T20:47:03,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,0,2452619579,cs_emb,cs,emb
1,1,5448892177,13546386,2,0.8,0.0,0.9935064935064934,2026-01-23T20:47:08,math_v1,math,v1,Java,385,0.2,77,0.2,0,2452619579,cs_emb,cs,emb
1,1,5452458761,13490258,2,0.6987012987012987,0.0,0.9956896551724138,2026-01-23T20:47:14,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,0,2452619579,cs_emb,cs,emb
1,1,5480903057,12076628,2,0.6,0.0,0.9967532467532468,2026-01-23T20:47:19,math_v1,math,v1,Java,385,0.4,154,0.4,0,2452619579,cs_emb,cs,emb
1,1,5486976381,11201894,2,0.4987012987012987,0.0,0.9974093264248705,2026-01-23T20:47:25,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,0,2452619579,cs_emb,cs,emb
1,1,5503376704,12829169,2,0.4,0.0,0.9978354978354979,2026-01-23T20:47:30,math_v1,math,v1,Java,385,0.6,231,0.6,0,2452619579,cs_emb,cs,emb
1,1,5530729743,12788386,2,0.2987012987012987,0.0,0.9981481481481482,2026-01-23T20:47:36,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,0,2452619579,cs_emb,cs,emb
1,1,5495778754,11750871,2,0.2,0.0,0.9983766233766234,2026-01-23T20:47:41,math_v1,math,v1,Java,385,0.8,308,0.8,0,2452619579,cs_emb,cs,emb
1,1,5525227647,21462707,2,0.0987012987012987,0.0,0.9985590778097982,2026-01-23T20:47:47,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,0,2452619579,cs_emb,cs,emb
1,1,5531686109,12532115,2,0.0,0.0,0.9987012987012986,2026-01-23T20:47:53,math_v1,math,v1,Java,385,1.0,385,1.0,0,2452619579,cs_emb,cs,emb
1,0,684301646,199475080,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:47:53,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,678769947,377850450,57,0.8,0.0,0.2792207792207792,2026-01-23T20:47:55,math_v1,math,v1,Java,385,0.2,77,0.2,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,684340571,539758124,57,0.6987012987012987,0.0,0.5215517241379309,2026-01-23T20:47:56,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,677462840,676020527,57,0.6,0.0,0.6396103896103896,2026-01-23T20:47:57,math_v1,math,v1,Java,385,0.4,154,0.4,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,681128872,791959638,57,0.4987012987012987,0.0,0.7124352331606219,2026-01-23T20:47:59,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,681246012,887057648,57,0.4,0.0,0.7597402597402597,2026-01-23T20:48:00,math_v1,math,v1,Java,385,0.6,231,0.6,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,679041886,963453795,57,0.2987012987012987,0.0,0.7944444444444445,2026-01-23T20:48:02,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,720652507,1062044322,57,0.2,0.0,0.8198051948051948,2026-01-23T20:48:04,math_v1,math,v1,Java,385,0.8,308,0.8,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,688045603,1044844519,57,0.0987012987012987,0.0,0.8400576368876082,2026-01-23T20:48:05,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,0,2452619579,pp_tf_srp,pp,tf_srp
1,1,680240273,1049210156,57,0.0,0.0,0.8558441558441557,2026-01-23T20:48:07,math_v1,math,v1,Java,385,1.0,385,1.0,0,2452619579,pp_tf_srp,pp,tf_srp
1,0,5493794746,215110397,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:48:13,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,0,2452619579,pp_emb,pp,emb
1,1,5555295971,407059150,57,0.8,0.0,0.2792207792207792,2026-01-23T20:48:19,math_v1,math,v1,Java,385,0.2,77,0.2,0,2452619579,pp_emb,pp,emb
1,1,5548760224,578989721,57,0.6987012987012987,0.0,0.5215517241379309,2026-01-23T20:48:25,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,0,2452619579,pp_emb,pp,emb
1,1,5572236448,725676777,57,0.6,0.0,0.6396103896103896,2026-01-23T20:48:31,math_v1,math,v1,Java,385,0.4,154,0.4,0,2452619579,pp_emb,pp,emb
1,1,5566955602,856150785,57,0.4987012987012987,0.0,0.7124352331606219,2026-01-23T20:48:38,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,0,2452619579,pp_emb,pp,emb
1,1,5637019592,1101394360,57,0.4,0.0,0.7597402597402597,2026-01-23T20:48:44,math_v1,math,v1,Java,385,0.6,231,0.6,0,2452619579,pp_emb,pp,emb
1,1,5656680051,1044128607,57,0.2987012987012987,0.0,0.7944444444444445,2026-01-23T20:48:51,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,0,2452619579,pp_emb,pp,emb
1,1,5626847835,1101065312,57,0.2,0.0,0.8198051948051948,2026-01-23T20:48:58,math_v1,math,v1,Java,385,0.8,308,0.8,0,2452619579,pp_emb,pp,emb
1,1,5605314837,1311774236,57,0.0987012987012987,0.0,0.8400576368876082,2026-01-23T20:49:05,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,0,2452619579,pp_emb,pp,emb
1,1,5668165849,1154385638,57,0.0,0.0,0.8558441558441557,2026-01-23T20:49:11,math_v1,math,v1,Java,385,1.0,385,1.0,0,2452619579,pp_emb,pp,emb
1,0,679070454,19317183,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:49:12,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,1,1844945004,cs_tf_srp,cs,tf_srp
1,0,679614586,14856613,-1,0.8,1.0,0.0,2026-01-23T20:49:13,math_v1,math,v1,Java,385,0.2,77,0.2,1,1844945004,cs_tf_srp,cs,tf_srp
1,0,833321510,15498429,-1,0.6987012987012987,1.0,0.0,2026-01-23T20:49:14,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,1,1844945004,cs_tf_srp,cs,tf_srp
1,0,829249611,14550314,-1,0.6,1.0,0.0,2026-01-23T20:49:15,math_v1,math,v1,Java,385,0.4,154,0.4,1,1844945004,cs_tf_srp,cs,tf_srp
1,0,700354057,14386118,-1,0.4987012987012987,1.0,0.0,2026-01-23T20:49:15,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,1,1844945004,cs_tf_srp,cs,tf_srp
1,1,679663426,14435217,193,0.4,0.0,0.17099567099567095,2026-01-23T20:49:16,math_v1,math,v1,Java,385,0.6,231,0.6,1,1844945004,cs_tf_srp,cs,tf_srp
1,1,685641376,16392200,183,0.2987012987012987,0.0,0.3277777777777778,2026-01-23T20:49:17,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,1,1844945004,cs_tf_srp,cs,tf_srp
1,1,683691545,14464395,183,0.2,0.0,0.4107142857142857,2026-01-23T20:49:17,math_v1,math,v1,Java,385,0.8,308,0.8,1,1844945004,cs_tf_srp,cs,tf_srp
1,1,681661999,14494832,183,0.0987012987012987,0.0,0.4769452449567724,2026-01-23T20:49:18,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,1,1844945004,cs_tf_srp,cs,tf_srp
1,1,681672314,15540665,183,0.0,0.0,0.5285714285714286,2026-01-23T20:49:19,math_v1,math,v1,Java,385,1.0,385,1.0,1,1844945004,cs_tf_srp,cs,tf_srp
1,0,5629678473,1039354,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:49:24,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,1,1844945004,cs_emb,cs,emb
1,0,5623348889,11356877,-1,0.8,1.0,0.0,2026-01-23T20:49:30,math_v1,math,v1,Java,385,0.2,77,0.2,1,1844945004,cs_emb,cs,emb
1,1,5657755882,18637385,88,0.6987012987012987,0.0,0.2543103448275862,2026-01-23T20:49:36,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,1,1844945004,cs_emb,cs,emb
1,1,5663873499,12342466,88,0.6,0.0,0.43831168831168826,2026-01-23T20:49:41,math_v1,math,v1,Java,385,0.4,154,0.4,1,1844945004,cs_emb,cs,emb
1,1,5648916771,12153839,88,0.4987012987012987,0.0,0.5518134715025906,2026-01-23T20:49:47,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,1,1844945004,cs_emb,cs,emb
1,1,5627653421,12525162,88,0.4,0.0,0.6255411255411255,2026-01-23T20:49:53,math_v1,math,v1,Java,385,0.6,231,0.6,1,1844945004,cs_emb,cs,emb
1,1,5643269088,10962320,88,0.2987012987012987,0.0,0.6796296296296297,2026-01-23T20:49:58,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,1,1844945004,cs_emb,cs,emb
1,1,5647775947,11357827,88,0.2,0.0,0.7191558441558441,2026-01-23T20:50:04,math_v1,math,v1,Java,385,0.8,308,0.8,1,1844945004,cs_emb,cs,emb
1,1,5656999868,12099267,88,0.0987012987012987,0.0,0.7507204610951009,2026-01-23T20:50:10,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,1,1844945004,cs_emb,cs,emb
1,1,5660737488,11389881,88,0.0,0.0,0.7753246753246753,2026-01-23T20:50:15,math_v1,math,v1,Java,385,1.0,385,1.0,1,1844945004,cs_emb,cs,emb
1,0,676316169,197933635,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:50:16,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,1,1844945004,pp_tf_srp,pp,tf_srp
1,0,674268900,372422049,-1,0.8,1.0,0.0,2026-01-23T20:50:17,math_v1,math,v1,Java,385,0.2,77,0.2,1,1844945004,pp_tf_srp,pp,tf_srp
1,0,672791560,533804728,-1,0.6987012987012987,1.0,0.0,2026-01-23T20:50:18,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,675430659,669592334,145,0.6,0.0,0.0681818181818182,2026-01-23T20:50:20,math_v1,math,v1,Java,385,0.4,154,0.4,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,675651062,788055620,145,0.4987012987012987,0.0,0.25647668393782386,2026-01-23T20:50:21,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,674155525,879694830,145,0.4,0.0,0.3787878787878788,2026-01-23T20:50:23,math_v1,math,v1,Java,385,0.6,231,0.6,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,673519553,953007857,145,0.2987012987012987,0.0,0.4685185185185185,2026-01-23T20:50:24,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,674170410,1002194788,145,0.2,0.0,0.5340909090909092,2026-01-23T20:50:26,math_v1,math,v1,Java,385,0.8,308,0.8,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,673001003,1034539151,145,0.0987012987012987,0.0,0.5864553314121038,2026-01-23T20:50:28,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,1,1844945004,pp_tf_srp,pp,tf_srp
1,1,673663365,1044100800,145,0.0,0.0,0.6272727272727272,2026-01-23T20:50:30,math_v1,math,v1,Java,385,1.0,385,1.0,1,1844945004,pp_tf_srp,pp,tf_srp
1,0,5597478707,213026774,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:50:35,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,1,1844945004,pp_emb,pp,emb
1,1,5603404054,406207625,69,0.8,0.0,0.12337662337662342,2026-01-23T20:50:41,math_v1,math,v1,Java,385,0.2,77,0.2,1,1844945004,pp_emb,pp,emb
1,1,5631661305,703299068,69,0.6987012987012987,0.0,0.4181034482758621,2026-01-23T20:50:48,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,1,1844945004,pp_emb,pp,emb
1,1,5751862235,730733163,69,0.6,0.0,0.5616883116883118,2026-01-23T20:50:54,math_v1,math,v1,Java,385,0.4,154,0.4,1,1844945004,pp_emb,pp,emb
1,1,5625214086,859408350,69,0.4987012987012987,0.0,0.650259067357513,2026-01-23T20:51:01,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,1,1844945004,pp_emb,pp,emb
1,1,5681965032,960442938,69,0.4,0.0,0.7077922077922078,2026-01-23T20:51:07,math_v1,math,v1,Java,385,0.6,231,0.6,1,1844945004,pp_emb,pp,emb
1,1,5671726386,1043664049,69,0.2987012987012987,0.0,0.7500000000000001,2026-01-23T20:51:14,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,1,1844945004,pp_emb,pp,emb
1,1,5655359232,1106442859,69,0.2,0.0,0.7808441558441559,2026-01-23T20:51:21,math_v1,math,v1,Java,385,0.8,308,0.8,1,1844945004,pp_emb,pp,emb
1,1,5637072731,1134379662,69,0.0987012987012987,0.0,0.8054755043227666,2026-01-23T20:51:28,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,1,1844945004,pp_emb,pp,emb
1,1,5632447021,1154153091,69,0.0,0.0,0.8246753246753246,2026-01-23T20:51:34,math_v1,math,v1,Java,385,1.0,385,1.0,1,1844945004,pp_emb,pp,emb
1,0,681411599,14374666,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:51:35,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,677742578,14380563,-1,0.8,1.0,0.0,2026-01-23T20:51:36,math_v1,math,v1,Java,385,0.2,77,0.2,2,3650715346,cs_tf_srp,cs,tf_srp
1,1,676803542,25523931,100,0.6987012987012987,0.0,0.15086206896551727,2026-01-23T20:51:36,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,676667118,14401243,-1,0.6,1.0,0.0,2026-01-23T20:51:37,math_v1,math,v1,Java,385,0.4,154,0.4,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,678802854,16400112,-1,0.4987012987012987,1.0,0.0,2026-01-23T20:51:38,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,681758890,18418386,-1,0.4,1.0,0.0,2026-01-23T20:51:39,math_v1,math,v1,Java,385,0.6,231,0.6,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,682582434,14452181,-1,0.2987012987012987,1.0,0.0,2026-01-23T20:51:39,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,2,3650715346,cs_tf_srp,cs,tf_srp
1,0,676696393,15458989,-1,0.2,1.0,0.0,2026-01-23T20:51:40,math_v1,math,v1,Java,385,0.8,308,0.8,2,3650715346,cs_tf_srp,cs,tf_srp
1,1,675679979,14484100,222,0.0987012987012987,0.0,0.36455331412103753,2026-01-23T20:51:41,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,2,3650715346,cs_tf_srp,cs,tf_srp
1,1,675685826,14521594,222,0.0,0.0,0.4272727272727273,2026-01-23T20:51:41,math_v1,math,v1,Java,385,1.0,385,1.0,2,3650715346,cs_tf_srp,cs,tf_srp
1,1,5651920157,11736946,18,0.8987012987012987,0.0,0.5769230769230769,2026-01-23T20:51:47,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,2,3650715346,cs_emb,cs,emb
1,1,5661921257,11153133,18,0.8,0.0,0.7857142857142857,2026-01-23T20:51:53,math_v1,math,v1,Java,385,0.2,77,0.2,2,3650715346,cs_emb,cs,emb
1,1,5641916880,12309958,18,0.6987012987012987,0.0,0.8577586206896551,2026-01-23T20:51:58,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,2,3650715346,cs_emb,cs,emb
1,1,5650144804,11082627,18,0.6,0.0,0.8928571428571429,2026-01-23T20:52:04,math_v1,math,v1,Java,385,0.4,154,0.4,2,3650715346,cs_emb,cs,emb
1,1,5629796697,12302083,18,0.4987012987012987,0.0,0.9145077720207254,2026-01-23T20:52:10,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,2,3650715346,cs_emb,cs,emb
1,1,5614318324,11798742,18,0.4,0.0,0.9285714285714285,2026-01-23T20:52:15,math_v1,math,v1,Java,385,0.6,231,0.6,2,3650715346,cs_emb,cs,emb
1,1,5636049599,11129244,18,0.2987012987012987,0.0,0.9388888888888889,2026-01-23T20:52:21,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,2,3650715346,cs_emb,cs,emb
1,1,5663356208,12406228,18,0.2,0.0,0.9464285714285714,2026-01-23T20:52:27,math_v1,math,v1,Java,385,0.8,308,0.8,2,3650715346,cs_emb,cs,emb
1,1,5740864526,11247000,18,0.0987012987012987,0.0,0.952449567723343,2026-01-23T20:52:32,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,2,3650715346,cs_emb,cs,emb
1,1,5617539915,12462510,18,0.0,0.0,0.9571428571428571,2026-01-23T20:52:38,math_v1,math,v1,Java,385,1.0,385,1.0,2,3650715346,cs_emb,cs,emb
1,0,680092002,198358049,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:52:39,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,2,3650715346,pp_tf_srp,pp,tf_srp
1,0,674886506,377332530,-1,0.8,1.0,0.0,2026-01-23T20:52:40,math_v1,math,v1,Java,385,0.2,77,0.2,2,3650715346,pp_tf_srp,pp,tf_srp
1,0,675831815,536109952,-1,0.6987012987012987,1.0,0.0,2026-01-23T20:52:41,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,2,3650715346,pp_tf_srp,pp,tf_srp
1,0,675091610,669465687,-1,0.6,1.0,0.0,2026-01-23T20:52:42,math_v1,math,v1,Java,385,0.4,154,0.4,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,676735848,787457695,167,0.4987012987012987,0.0,0.14248704663212441,2026-01-23T20:52:44,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,676724882,881049505,167,0.4,0.0,0.28354978354978355,2026-01-23T20:52:45,math_v1,math,v1,Java,385,0.6,231,0.6,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,676103254,960145352,167,0.2987012987012987,0.0,0.387037037037037,2026-01-23T20:52:47,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,676002532,1010523152,167,0.2,0.0,0.46266233766233766,2026-01-23T20:52:49,math_v1,math,v1,Java,385,0.8,308,0.8,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,678626685,1045874584,167,0.0987012987012987,0.0,0.5230547550432277,2026-01-23T20:52:51,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,2,3650715346,pp_tf_srp,pp,tf_srp
1,1,678270081,1058279738,167,0.0,0.0,0.5701298701298702,2026-01-23T20:52:52,math_v1,math,v1,Java,385,1.0,385,1.0,2,3650715346,pp_tf_srp,pp,tf_srp
1,0,5581835873,214774642,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:52:58,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,2,3650715346,pp_emb,pp,emb
1,0,5636803988,492252266,-1,0.8,1.0,0.0,2026-01-23T20:53:04,math_v1,math,v1,Java,385,0.2,77,0.2,2,3650715346,pp_emb,pp,emb
1,0,5666529992,583566915,-1,0.6987012987012987,1.0,0.0,2026-01-23T20:53:10,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,2,3650715346,pp_emb,pp,emb
1,0,5667906997,727229933,-1,0.6,1.0,0.0,2026-01-23T20:53:17,math_v1,math,v1,Java,385,0.4,154,0.4,2,3650715346,pp_emb,pp,emb
1,0,5652711914,947535239,-1,0.4987012987012987,1.0,0.0,2026-01-23T20:53:23,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,2,3650715346,pp_emb,pp,emb
1,0,5682452559,960905100,-1,0.4,1.0,0.0,2026-01-23T20:53:30,math_v1,math,v1,Java,385,0.6,231,0.6,2,3650715346,pp_emb,pp,emb
1,0,5642916074,1263098512,-1,0.2987012987012987,1.0,0.0,2026-01-23T20:53:37,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,2,3650715346,pp_emb,pp,emb
1,1,5778653416,1105033369,288,0.2,0.0,0.06980519480519486,2026-01-23T20:53:44,math_v1,math,v1,Java,385,0.8,308,0.8,2,3650715346,pp_emb,pp,emb
1,1,5649498670,1143965830,288,0.0987012987012987,0.0,0.17435158501440925,2026-01-23T20:53:51,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,2,3650715346,pp_emb,pp,emb
1,1,5676028960,1157797845,288,0.0,0.0,0.2558441558441558,2026-01-23T20:53:58,math_v1,math,v1,Java,385,1.0,385,1.0,2,3650715346,pp_emb,pp,emb
1,0,679061049,14394840,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:53:58,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,3,724582237,cs_tf_srp,cs,tf_srp
1,1,678803030,15408116,49,0.8,0.0,0.38311688311688313,2026-01-23T20:53:59,math_v1,math,v1,Java,385,0.2,77,0.2,3,724582237,cs_tf_srp,cs,tf_srp
1,1,680769719,14414619,49,0.6987012987012987,0.0,0.5905172413793104,2026-01-23T20:54:00,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,3,724582237,cs_tf_srp,cs,tf_srp
1,1,672784127,13445481,49,0.6,0.0,0.6915584415584416,2026-01-23T20:54:00,math_v1,math,v1,Java,385,0.4,154,0.4,3,724582237,cs_tf_srp,cs,tf_srp
1,1,678721485,13439513,49,0.4987012987012987,0.0,0.7538860103626943,2026-01-23T20:54:01,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,3,724582237,cs_tf_srp,cs,tf_srp
1,1,681727326,14455142,49,0.4,0.0,0.7943722943722943,2026-01-23T20:54:02,math_v1,math,v1,Java,385,0.6,231,0.6,3,724582237,cs_tf_srp,cs,tf_srp
1,1,676680753,14481845,49,0.2987012987012987,0.0,0.8240740740740741,2026-01-23T20:54:02,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,3,724582237,cs_tf_srp,cs,tf_srp
1,1,679676449,14479458,49,0.2,0.0,0.8457792207792207,2026-01-23T20:54:03,math_v1,math,v1,Java,385,0.8,308,0.8,3,724582237,cs_tf_srp,cs,tf_srp
1,1,676662988,14512858,49,0.0987012987012987,0.0,0.8631123919308358,2026-01-23T20:54:04,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,3,724582237,cs_tf_srp,cs,tf_srp
1,1,676643752,14550858,49,0.0,0.0,0.8766233766233765,2026-01-23T20:54:04,math_v1,math,v1,Java,385,1.0,385,1.0,3,724582237,cs_tf_srp,cs,tf_srp
1,1,5602271436,10895555,7,0.8987012987012987,0.0,0.8589743589743589,2026-01-23T20:54:10,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,3,724582237,cs_emb,cs,emb
1,1,5653069798,12098650,7,0.8,0.0,0.9285714285714285,2026-01-23T20:54:16,math_v1,math,v1,Java,385,0.2,77,0.2,3,724582237,cs_emb,cs,emb
1,1,5682037456,11330541,7,0.6987012987012987,0.0,0.9525862068965517,2026-01-23T20:54:21,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,3,724582237,cs_emb,cs,emb
1,1,5686299031,13337347,7,0.6,0.0,0.9642857142857143,2026-01-23T20:54:27,math_v1,math,v1,Java,385,0.4,154,0.4,3,724582237,cs_emb,cs,emb
1,1,5647979690,1439480,7,0.4987012987012987,0.0,0.9715025906735751,2026-01-23T20:54:33,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,3,724582237,cs_emb,cs,emb
1,1,5667891073,1266128,7,0.4,0.0,0.9761904761904762,2026-01-23T20:54:38,math_v1,math,v1,Java,385,0.6,231,0.6,3,724582237,cs_emb,cs,emb
1,1,5674830142,1175825,7,0.2987012987012987,0.0,0.9796296296296296,2026-01-23T20:54:44,math_v1,math,v1,Java,385,0.7,270,0.7012987012987013,3,724582237,cs_emb,cs,emb
1,1,5621719206,1144694,7,0.2,0.0,0.9821428571428572,2026-01-23T20:54:50,math_v1,math,v1,Java,385,0.8,308,0.8,3,724582237,cs_emb,cs,emb
1,1,5667155999,1168819,7,0.0987012987012987,0.0,0.984149855907781,2026-01-23T20:54:55,math_v1,math,v1,Java,385,0.9,347,0.9012987012987013,3,724582237,cs_emb,cs,emb
1,1,5654951081,1630302,7,0.0,0.0,0.9857142857142857,2026-01-23T20:55:01,math_v1,math,v1,Java,385,1.0,385,1.0,3,724582237,cs_emb,cs,emb
1,0,820153069,237848117,-1,0.8987012987012987,1.0,0.0,2026-01-23T20:55:02,math_v1,math,v1,Java,385,0.1,39,0.1012987012987013,3,724582237,pp_tf_srp,pp,tf_srp
1,0,811845879,374193495,-1,0.8,1.0,0.0,2026-01-23T20:55:03,math_v1,math,v1,Java,385,0.2,77,0.2,3,724582237,pp_tf_srp,pp,tf_srp
1,0,673161952,532407180,-1,0.6987012987012987,1.0,0.0,2026-01-23T20:55:05,math_v1,math,v1,Java,385,0.3,116,0.3012987012987013,3,724582237,pp_tf_srp,pp,tf_srp
1,0,681533435,664548961,-1,0.6,1.0,0.0,2026-01-23T20:55:06,math_v1,math,v1,Java,385,0.4,154,0.4,3,724582237,pp_tf_srp,pp,tf_srp
1,1,679137559,782125180,171,0.4987012987012987,0.0,0.12176165803108806,2026-01-23T20:55:07,math_v1,math,v1,Java,385,0.5,193,0.5012987012987012,3,724582237,pp_tf_srp,pp,tf_srp
